property_id,street,suburb,state,postcode,latitude,longitude,price,bedrooms,bathrooms,parking,property_type,is_rural,land_size,land_unit,is_retirement,url,price_int,nearest_station
9714767,1003/270 King Street,MELBOURNE,VIC,3000,-37.81375,144.955032,$560.00 per week,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1003-270-king-street-melbourne-vic-3000-9714767,560.0,"[144.955032, -37.81375]"
14564436,2303/228 La Trobe Street,MELBOURNE,VIC,3000,-37.80975,144.962616,$780/w & Furnished,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2303-228-la-trobe-street-melbourne-vic-3000-14564436,780.0,"[144.962616, -37.80975]"
16043517,1712/155 Franklin Street,MELBOURNE,VIC,3000,-37.8088264,144.959549,$550 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1712-155-franklin-street-melbourne-vic-3000-16043517,550.0,"[144.959549, -37.8088264]"
16043543,1403/225 Elizabeth Street,MELBOURNE,VIC,3000,-37.8132324,144.962311,$530,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1403-225-elizabeth-street-melbourne-vic-3000-16043543,530.0,"[144.962311, -37.8132324]"
16044913,UNIT 2707/35 SPRING STREET,MELBOURNE,VIC,3000,-37.81417,144.974,"$2,050",3,2,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/unit-2707-35-spring-street-melbourne-vic-3000-16044913,2.0,"[144.974, -37.81417]"
16045348,53/33 Latrobe Street,MELBOURNE,VIC,3000,-37.8079071,144.970352,$700.00,3,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/53-33-latrobe-street-melbourne-vic-3000-16045348,700.0,"[144.970352, -37.8079071]"
16045885,202/31 ABeckett Street,MELBOURNE,VIC,3000,-37.8088875,144.962555,$480.00,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/202-31-abeckett-street-melbourne-vic-3000-16045885,480.0,"[144.962555, -37.8088875]"
16046046,3405/483 Swanston Street,MELBOURNE,VIC,3000,-37.8072166,144.962341,$550.00,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3405-483-swanston-street-melbourne-vic-3000-16046046,550.0,"[144.962341, -37.8072166]"
16046695,2910/668 Bourke Street,MELBOURNE,VIC,3000,-37.8166161,144.954285,$590 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2910-668-bourke-street-melbourne-vic-3000-16046695,590.0,"[144.954285, -37.8166161]"
16047386,3412/601 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.813755,144.95372,$460.00,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3412-601-little-lonsdale-street-melbourne-vic-3000-16047386,460.0,"[144.95372, -37.813755]"
16047531,2206/75-89 A'beckett Street,MELBOURNE,VIC,3000,-37.80938,144.961212,$660 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2206-75-89-a-beckett-street-melbourne-vic-3000-16047531,660.0,"[144.961212, -37.80938]"
16047971,1204/380 Little Lonsdale,MELBOURNE,VIC,3000,-37.8121033,144.95813,$415,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1204-380-little-lonsdale-melbourne-vic-3000-16047971,415.0,"[144.95813, -37.8121033]"
16048520,1310/7 Katherine Place,MELBOURNE,VIC,3000,-37.8201866,144.956467,$550 per week,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1310-7-katherine-place-melbourne-vic-3000-16048520,550.0,"[144.956467, -37.8201866]"
16049128,1607/5 Sutherland Street,MELBOURNE,VIC,3000,-37.8114166,144.960846,$420 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1607-5-sutherland-street-melbourne-vic-3000-16049128,420.0,"[144.960846, -37.8114166]"
16049625,3511/80 A'Beckett Street,MELBOURNE,VIC,3000,-37.809,144.961075,$595 weekly,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3511-80-a-beckett-street-melbourne-vic-3000-16049625,595.0,"[144.961075, -37.809]"
16049771,2209/181 ABeckett Street,MELBOURNE,VIC,3000,-37.8101578,144.958191,$380.00,1,1,0,Studio,False,0,m²,False,https://www.domain.com.au/2209-181-abeckett-street-melbourne-vic-3000-16049771,380.0,"[144.958191, -37.8101578]"
16050407,310/268 Flinders Street,MELBOURNE,VIC,3000,-37.8178139,144.965576,$280,0,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/310-268-flinders-street-melbourne-vic-3000-16050407,280.0,"[144.965576, -37.8178139]"
16052153,3202/618 Lonsdale Street,MELBOURNE,VIC,3000,-37.81425,144.953979,$630.00,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3202-618-lonsdale-street-melbourne-vic-3000-16052153,630.0,"[144.953979, -37.81425]"
16052967,403/95 Berkeley Street,MELBOURNE,VIC,3000,-37.80338,144.958786,$650 per week,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/403-95-berkeley-street-melbourne-vic-3000-16052967,650.0,"[144.958786, -37.80338]"
16053026,507/318 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.81158,144.960281,$400 per week,1,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/507-318-little-lonsdale-street-melbourne-vic-3000-16053026,400.0,"[144.960281, -37.81158]"
15646337,3709/639 Lonsdale Street,MELBOURNE,VIC,3000,-37.8150673,144.953415,$650/w & Fully Furnished,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3709-639-lonsdale-street-melbourne-vic-3000-15646337,650.0,"[144.953415, -37.8150673]"
16033018,138 Spencer Street,MELBOURNE,VIC,3000,-37.8174171,144.953644,$600 weekly,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/138-spencer-street-melbourne-vic-3000-16033018,600.0,"[144.953644, -37.8174171]"
16033700,1612/155 Franklin Street,MELBOURNE,VIC,3000,-37.8088264,144.959549,$580 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1612-155-franklin-street-melbourne-vic-3000-16033700,580.0,"[144.959549, -37.8088264]"
16033891,2802b/639 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.8141937,144.952164,$680 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2802b-639-little-lonsdale-street-melbourne-vic-3000-16033891,680.0,"[144.952164, -37.8141937]"
16033929,4706/500 Elizabeth Street,MELBOURNE,VIC,3000,-37.8072433,144.960281,$590 per week,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4706-500-elizabeth-street-melbourne-vic-3000-16033929,590.0,"[144.960281, -37.8072433]"
16035826,3410/33 Rose Lane,MELBOURNE,VIC,3000,-37.8150139,144.953873,$550 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3410-33-rose-lane-melbourne-vic-3000-16035826,550.0,"[144.953873, -37.8150139]"
16036058,204/565 Flinders Street,MELBOURNE,VIC,3000,-37.82106,144.9559,$495 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/204-565-flinders-street-melbourne-vic-3000-16036058,495.0,"[144.9559, -37.82106]"
16036247,2209/500 Elizabeth Street,MELBOURNE,VIC,3000,-37.8072433,144.960281,$420 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2209-500-elizabeth-street-melbourne-vic-3000-16036247,420.0,"[144.960281, -37.8072433]"
16037975,3507/200 Spencer Street,MELBOURNE,VIC,3000,-37.816227,144.953247,$640.00,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3507-200-spencer-street-melbourne-vic-3000-16037975,640.0,"[144.953247, -37.816227]"
16038108,5605/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.81403,144.9556,$800.00,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/5605-560-lonsdale-street-melbourne-vic-3000-16038108,800.0,"[144.9556, -37.81403]"
16038109,504/639 Lonsdale Street,MELBOURNE,VIC,3000,-37.8150673,144.953415,$550.00,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/504-639-lonsdale-street-melbourne-vic-3000-16038109,550.0,"[144.953415, -37.8150673]"
16038166,4202/568 Collins Street,MELBOURNE,VIC,3000,-37.8183746,144.955429,$625,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4202-568-collins-street-melbourne-vic-3000-16038166,625.0,"[144.955429, -37.8183746]"
16038255,303/217 A'Beckett Street,MELBOURNE,VIC,3000,-37.81045,144.957352,$450,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/303-217-a-beckett-street-melbourne-vic-3000-16038255,450.0,"[144.957352, -37.81045]"
16041677,5111/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.81403,144.9556,$500.00,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/5111-560-lonsdale-street-melbourne-vic-3000-16041677,500.0,"[144.9556, -37.81403]"
16042168,5008/500 Elizabeth Street,MELBOURNE,VIC,3000,-37.8072433,144.960281,$420 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/5008-500-elizabeth-street-melbourne-vic-3000-16042168,420.0,"[144.960281, -37.8072433]"
16042387,1910/157 Abeckett Street,MELBOURNE,VIC,3000,-37.8099174,144.959183,$580/w & Fully Furnished,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1910-157-abeckett-street-melbourne-vic-3000-16042387,580.0,"[144.959183, -37.8099174]"
16042639,1105/22 Jane Bell Lane,MELBOURNE,VIC,3000,-37.81022,144.966263,$600.00,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1105-22-jane-bell-lane-melbourne-vic-3000-16042639,600.0,"[144.966263, -37.81022]"
16042961,4701/38 Rose Lane,MELBOURNE,VIC,3000,-37.814888,144.954224,$630.00,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4701-38-rose-lane-melbourne-vic-3000-16042961,630.0,"[144.954224, -37.814888]"
16043123,2108/11 Rose Lane,MELBOURNE,VIC,3000,-37.8154449,144.954117,$580.00,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2108-11-rose-lane-melbourne-vic-3000-16043123,580.0,"[144.954117, -37.8154449]"
16043351,G08/68 La Trobe Street,MELBOURNE,VIC,3000,-37.8083649,144.9668,$550 pw,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/g08-68-la-trobe-street-melbourne-vic-3000-16043351,550.0,"[144.9668, -37.8083649]"
9581545,5/181 Franklin Street,MELBOURNE,VIC,3000,-37.8090973,144.958282,$550.00 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/5-181-franklin-street-melbourne-vic-3000-9581545,550.0,"[144.958282, -37.8090973]"
10174988,102/8 Bligh Place,MELBOURNE,VIC,3000,-37.8172531,144.9639,$890.00 per week,2,2,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/102-8-bligh-place-melbourne-vic-3000-10174988,890.0,"[144.9639, -37.8172531]"
13944327,2503/135 A'Beckett Street,MELBOURNE,VIC,3000,-37.8097878,144.959641,$590/w & Furnished,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2503-135-a-beckett-street-melbourne-vic-3000-13944327,590.0,"[144.959641, -37.8097878]"
15604666,302/60 A'Beckett Street,MELBOURNE,VIC,3000,-37.80874,144.961441,$590,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/302-60-a-beckett-street-melbourne-vic-3000-15604666,590.0,"[144.961441, -37.80874]"
16023235,2806/36 La Trobe Street,MELBOURNE,VIC,3000,-37.8081627,144.96759,$550pw -Furnished! Both rooms lockable!,2,1,0,Apartment / Unit / Flat,False,579,m²,False,https://www.domain.com.au/2806-36-la-trobe-street-melbourne-vic-3000-16023235,550.0,"[144.96759, -37.8081627]"
16023509,603/8 Exploration Lane,MELBOURNE,VIC,3000,-37.8091125,144.96846,$530 per week,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/603-8-exploration-lane-melbourne-vic-3000-16023509,530.0,"[144.96846, -37.8091125]"
16023603,1904/120 A'Beckett Street,MELBOURNE,VIC,3000,-37.8093071,144.959732,$380 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1904-120-a-beckett-street-melbourne-vic-3000-16023603,380.0,"[144.959732, -37.8093071]"
16023849,2008/483 Swanston Street,MELBOURNE,VIC,3000,-37.8072166,144.962341,$600 pw,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2008-483-swanston-street-melbourne-vic-3000-16023849,600.0,"[144.962341, -37.8072166]"
16025747,1010/7 Katherine Place,MELBOURNE,VIC,3000,-37.8201866,144.956467,$680.00,2,2,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1010-7-katherine-place-melbourne-vic-3000-16025747,680.0,"[144.956467, -37.8201866]"
16026016,3108/127-141 A'beckett Street,MELBOURNE,VIC,3000,-37.8097649,144.959808,$500 pw,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3108-127-141-a-beckett-street-melbourne-vic-3000-16026016,500.0,"[144.959808, -37.8097649]"
16026824,1110/22-24 Jane Bell Lane,MELBOURNE,VIC,3000,-37.81022,144.966263,$480 per week,1,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1110-22-24-jane-bell-lane-melbourne-vic-3000-16026824,480.0,"[144.966263, -37.81022]"
16027726,2810/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.81403,144.9556,$670.00,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2810-560-lonsdale-street-melbourne-vic-3000-16027726,670.0,"[144.9556, -37.81403]"
16028812,804/95 Berkeley Street,MELBOURNE,VIC,3000,-37.80338,144.958786,$670.00,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/804-95-berkeley-street-melbourne-vic-3000-16028812,670.0,"[144.958786, -37.80338]"
16029623,124/546 Flinders Street,MELBOURNE,VIC,3000,-37.820507,144.956177,$250 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/124-546-flinders-street-melbourne-vic-3000-16029623,250.0,"[144.956177, -37.820507]"
16030693,3305/483 Swanston Street,MELBOURNE,VIC,3000,-37.8072166,144.962341,680 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3305-483-swanston-street-melbourne-vic-3000-16030693,680.0,"[144.962341, -37.8072166]"
16031170,2002/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.81403,144.9556,$600.00,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2002-560-lonsdale-street-melbourne-vic-3000-16031170,600.0,"[144.9556, -37.81403]"
16031410,1104/565 Flinders Street,MELBOURNE,VIC,3000,-37.82106,144.9559,$450 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1104-565-flinders-street-melbourne-vic-3000-16031410,450.0,"[144.9559, -37.82106]"
16032327,803/108 Flinders Street,MELBOURNE,VIC,3000,-37.8161926,144.971191,$650 per week,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/803-108-flinders-street-melbourne-vic-3000-16032327,650.0,"[144.971191, -37.8161926]"
16032767,4406/38 Rose Lane,MELBOURNE,VIC,3000,-37.814888,144.954224,$670 Fully Furnished pw,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4406-38-rose-lane-melbourne-vic-3000-16032767,670.0,"[144.954224, -37.814888]"
16033660,2605/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.81403,144.9556,$770.00,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2605-560-lonsdale-street-melbourne-vic-3000-16033660,770.0,"[144.9556, -37.81403]"
12170432,16/153 La Trobe Street,MELBOURNE,VIC,3000,-37.8088951,144.967361,$650.00 per week,2,1,1,Townhouse,False,0,m²,False,https://www.domain.com.au/16-153-la-trobe-street-melbourne-vic-3000-12170432,650.0,"[144.967361, -37.8088951]"
16001354,1214/555 Flinders Street,MELBOURNE,VIC,3000,-37.8209724,144.956482,$400 Per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1214-555-flinders-street-melbourne-vic-3000-16001354,400.0,"[144.956482, -37.8209724]"
16002961,612/253 Franklin Street,MELBOURNE,VIC,3000,-37.8095,144.956665,$360 weekly,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/612-253-franklin-street-melbourne-vic-3000-16002961,360.0,"[144.956665, -37.8095]"
16004746,5706/224-252 La Trobe Street,MELBOURNE,VIC,3000,-37.80976,144.962448,$580 weekly,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/5706-224-252-la-trobe-street-melbourne-vic-3000-16004746,580.0,"[144.962448, -37.80976]"
16006133,1111/408 Lonsdale Street,MELBOURNE,VIC,3000,-37.8126,144.9604,$400 pw,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1111-408-lonsdale-street-melbourne-vic-3000-16006133,400.0,"[144.9604, -37.8126]"
16006887,1110/371 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.81177,144.960938,$650 per week,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1110-371-little-lonsdale-street-melbourne-vic-3000-16006887,650.0,"[144.960938, -37.81177]"
16007035,1419/555 St Kilda Road,MELBOURNE,VIC,3000,-37.8470535,144.980667,$650 per week,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1419-555-st-kilda-road-melbourne-vic-3000-16007035,650.0,"[144.980667, -37.8470535]"
16009378,609/243 Franklin Street,MELBOURNE,VIC,3000,-37.80962,144.956085,$350 weekly,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/609-243-franklin-street-melbourne-vic-3000-16009378,350.0,"[144.956085, -37.80962]"
16009382,307/243 Franklin Street,MELBOURNE,VIC,3000,-37.80962,144.956085,$420 weekly,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/307-243-franklin-street-melbourne-vic-3000-16009382,420.0,"[144.956085, -37.80962]"
16010186,1711/620 Collins Street,MELBOURNE,VIC,3000,-37.81866,144.954346,$540 Per Week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1711-620-collins-street-melbourne-vic-3000-16010186,540.0,"[144.954346, -37.81866]"
16010201,1305/151 Berkeley Street,MELBOURNE,VIC,3000,-37.8022041,144.958221,$700 per week,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1305-151-berkeley-street-melbourne-vic-3000-16010201,700.0,"[144.958221, -37.8022041]"
16012885,4203/318 Rusell Street,MELBOURNE,VIC,3000,-37.80917,144.9668,$650 pw,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4203-318-rusell-street-melbourne-vic-3000-16012885,650.0,"[144.9668, -37.80917]"
16013200,909/565 Flinders Street,MELBOURNE,VIC,3000,-37.82106,144.9559,$550,2,2,1,House,False,0,m²,False,https://www.domain.com.au/909-565-flinders-street-melbourne-vic-3000-16013200,550.0,"[144.9559, -37.82106]"
16017643,1802/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.81403,144.9556,$600.00,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1802-560-lonsdale-street-melbourne-vic-3000-16017643,600.0,"[144.9556, -37.81403]"
16017761,2712/500 Elizabeth Street,MELBOURNE,VIC,3000,-37.8072433,144.960281,$510 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2712-500-elizabeth-street-melbourne-vic-3000-16017761,510.0,"[144.960281, -37.8072433]"
16018393,2703/8 Exploration Lane,MELBOURNE,VIC,3000,-37.8091125,144.96846,$530 per week,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2703-8-exploration-lane-melbourne-vic-3000-16018393,530.0,"[144.96846, -37.8091125]"
16019481,907/5 Sutherland Street,MELBOURNE,VIC,3000,-37.8114166,144.960846,$450 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/907-5-sutherland-street-melbourne-vic-3000-16019481,450.0,"[144.960846, -37.8114166]"
16020450,2610/265 Exhibition Street,MELBOURNE,VIC,3000,-37.809597,144.969223,"$1,000.00 per week",3,2,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2610-265-exhibition-street-melbourne-vic-3000-16020450,1.0,"[144.969223, -37.809597]"
16022459,1605/31 A'beckett Street,MELBOURNE,VIC,3000,-37.8088875,144.962555,$580 per week,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1605-31-a-beckett-street-melbourne-vic-3000-16022459,580.0,"[144.962555, -37.8088875]"
16023232,904/422 Collins Street,MELBOURNE,VIC,3000,-37.8170967,144.960144,$360,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/904-422-collins-street-melbourne-vic-3000-16023232,360.0,"[144.960144, -37.8170967]"
10085770,208A/441 Lonsdale Street,MELBOURNE,VIC,3000,-37.81343,144.959442,$300.00 per week,0,1,0,Studio,False,0,m²,False,https://www.domain.com.au/208a-441-lonsdale-street-melbourne-vic-3000-10085770,300.0,"[144.959442, -37.81343]"
10118046,307/65 Elizabeth Street,MELBOURNE,VIC,3000,-37.8167839,144.964066,$295.00 per week,0,1,0,Studio,False,0,m²,False,https://www.domain.com.au/307-65-elizabeth-street-melbourne-vic-3000-10118046,295.0,"[144.964066, -37.8167839]"
10332952,1305/280 Spencer Street,MELBOURNE,VIC,3000,-37.81393,144.952072,$400.00 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1305-280-spencer-street-melbourne-vic-3000-10332952,400.0,"[144.952072, -37.81393]"
13038412,241/538 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.8136978,144.9532,"$1,400 per week",4,2,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/241-538-little-lonsdale-street-melbourne-vic-3000-13038412,1.0,"[144.9532, -37.8136978]"
14806711,810/422 Collins Street,MELBOURNE,VIC,3000,-37.81669,144.959961,$400.00 per week,0,1,0,Studio,False,0,m²,False,https://www.domain.com.au/810-422-collins-street-melbourne-vic-3000-14806711,400.0,"[144.959961, -37.81669]"
15954652,112/318 Little Bourke Street,MELBOURNE,VIC,3000,-37.81293,144.9631,$500,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/112-318-little-bourke-street-melbourne-vic-3000-15954652,500.0,"[144.9631, -37.81293]"
15956885,1316/555-557 St Kilda Road,MELBOURNE,VIC,3000,-37.8470535,144.980667,$560 pw,2,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1316-555-557-st-kilda-road-melbourne-vic-3000-15956885,560.0,"[144.980667, -37.8470535]"
15957743,4202/33 Rose Lane,MELBOURNE,VIC,3000,-37.8150139,144.953873,$650,2,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4202-33-rose-lane-melbourne-vic-3000-15957743,650.0,"[144.953873, -37.8150139]"
15961551,192/538 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.8136978,144.9532,$590 per week,2,1,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/192-538-little-lonsdale-street-melbourne-vic-3000-15961551,590.0,"[144.9532, -37.8136978]"
15965957,806/238 Flinders street,MELBOURNE,VIC,3000,-37.8173943,144.966385,$295 pw Furnished,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/806-238-flinders-street-melbourne-vic-3000-15965957,295.0,"[144.966385, -37.8173943]"
15970521,1702/668 Bourke Street,MELBOURNE,VIC,3000,-37.8166161,144.954285,$725.00,3,2,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1702-668-bourke-street-melbourne-vic-3000-15970521,725.0,"[144.954285, -37.8166161]"
15973133,4407/157 A'Beckett Street,MELBOURNE,VIC,3000,-37.8099174,144.959183,$550 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4407-157-a-beckett-street-melbourne-vic-3000-15973133,550.0,"[144.959183, -37.8099174]"
15985608,901/36 La Trobe,MELBOURNE,VIC,3000,-37.8081627,144.96759,$460.00,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/901-36-la-trobe-melbourne-vic-3000-15985608,460.0,"[144.96759, -37.8081627]"
15989376,2607R/33 Rose Lane,MELBOURNE,VIC,3000,-37.8150139,144.953873,$950 per week,3,2,1,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/2607r-33-rose-lane-melbourne-vic-3000-15989376,950.0,"[144.953873, -37.8150139]"
15996004,502/5 Sutherland Street,MELBOURNE,VIC,3000,-37.8114166,144.960846,$430 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/502-5-sutherland-street-melbourne-vic-3000-15996004,430.0,"[144.960846, -37.8114166]"
15998277,1404/7 Katherine Place,MELBOURNE,VIC,3000,-37.8201866,144.956467,$465 per week,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1404-7-katherine-place-melbourne-vic-3000-15998277,465.0,"[144.956467, -37.8201866]"
15998618,241/299 Queen Street,MELBOURNE,VIC,3000,-37.8114738,144.958618,"$2,500 PW -TWO LEVELS",3,2,2,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/241-299-queen-street-melbourne-vic-3000-15998618,2.0,"[144.958618, -37.8114738]"
15998709,1612/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.81403,144.9556,$660.00,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/1612-560-lonsdale-street-melbourne-vic-3000-15998709,660.0,"[144.9556, -37.81403]"
15999487,202/560 Lonsdale Street,MELBOURNE,VIC,3000,-37.81403,144.9556,$650.00,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/202-560-lonsdale-street-melbourne-vic-3000-15999487,650.0,"[144.9556, -37.81403]"
15999897,627/118 Franklin Street,MELBOURNE,VIC,3000,-37.8082047,144.958908,$350.00,1,1,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/627-118-franklin-street-melbourne-vic-3000-15999897,350.0,"[144.958908, -37.8082047]"
14905828,4/15-19 Anthony Street,MELBOURNE,VIC,3000,-37.8091431,144.958908,"$1,500 per week",4,3,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/4-15-19-anthony-street-melbourne-vic-3000-14905828,1.0,"[144.958908, -37.8091431]"
15066816,3712/134-160 Spencer Street,MELBOURNE,VIC,3000,-37.8174171,144.953644,$750 per week,2,2,0,Apartment / Unit / Flat,False,0,m²,False,https://www.domain.com.au/3712-134-160-spencer-street-melbourne-vic-3000-15066816,750.0,"[144.953644, -37.8174171]"
15348236,Carpark 403/135 Abeckett Street,MELBOURNE,VIC,3000,-37.8097878,144.959641,$250/month,0,1,1,Car Space,False,0,m²,False,https://www.domain.com.au/carpark-403-135-abeckett-street-melbourne-vic-3000-15348236,250.0,"[144.959641, -37.8097878]"
